text,target
"Ovako to valjda izgleda kada roditelji djecu uce toleranciji i ljubavi <3 Pitam se kako mi odgajamo nasu djecu?! http://t.co/RyLp3bxp4O
",Poz
"@Povracacu Nisam ni ja znao da ima uopste taj video na youtube :) Puno ti hvala!!!! :)))
",Poz
"@IvanaMiseric kak nam je netko sladak ovdje!
",Poz
"odlično provođenje vremena ovih dana uz: http://t.co/XaXWbTKldv
",Poz
"@MarinaKatic znam ja se samo šalim, e more, more, kad ćeš doći...
",Poz
"Volimo kad ovi naši olfa Hrvati uspiju :)) Briljantni Hrvati u Australiji! http://t.co/Rv17v0SK
",Poz
"@carmensite može kućica na drvetu! To mi je uvijek bio san. Al to više kao ljetnikovac, zimovanje u pećinu, toplije je
",Poz
"Hvala Mariji Bistrici i njenim stanovnicima što smo se osjećali kao kod kuće :) A posebno hvala ""malim""... http://t.co/yq7r7DQY
",Poz
"Dobro jutro Marija Bistrica! Danas se promoviramo i prodajemo kvalitetne hrvatske proizvode na Trgu pape Ivana... http://t.co/9f75SOyL
",Poz
"Domaća purica i Kordun nožić svima vama žele sretan Božić! Uživajmo hrvatsko http://t.co/GDC7ZOkb
",Poz
"@hrvhlad stari moj ak sam ja bacio čagicu nemre bit loše...a ja NIKAD  ne bacan čagicu
",Poz
"Doduše, jedan sam od onih što brzo hodaju pa me baš ne veseli stalno zastajkivanje
",Poz
"Bliži nam se otvaranje izložbe aBook [artist's book]! Vrijedni polaznici Kustoske platforme proveli su... http://t.co/mvwECJyhPM
",Poz
"Ima brojnih mogućnosti već sada,a bit će ih još više kada stigne krajem ovog mjeseca Pebble App store :)
",Poz
"4dana bez škole…P Obožavam produžene vikende
",Poz
"@amademozart upravo pogledao!! Predobri su i jedinica i dvojka :)
",Poz
"@shkulich na Note je mrvicu bolja. Ali to mi je zanemarivo jer navecer je mob na punjacu. Ekran je odlican. Ali ne mogu napustit iMess :)
",Poz
"Isuse sretan ti 2014 ročkas, a i vama svima sretan Isusov roćkas!
",Poz
"Misljenjeee <3 — joooj filipe, sta da ti kazem ahaha, lijep, zgodan, najbolji nogometas :P visok, prije smo bili... http://t.co/NpkwIcpmxB
",Poz
"5 najzgodnijih cura iz razreda.... — Dajana, Eleonora, Ruža, Dorotea, Barbara http://t.co/XuKcdOkANf
",Poz
"Bravo Talijani ! Još jednom se vidi kako su najbolje ideje u stvari briljantno jednostavne...kakva ideja i za HRV... http://t.co/wSH9VoGdKe
",Poz
"Zabio fenomenalnu golčinu s 35 m!  O nogometu s Istoka malo se priča, no nanovo nas razvesele fenomenalni golovi... http://t.co/Tzs0IKHcPp
",Poz
"ZENIT IZBORIO LIGU PRVAKA!  Zenit je večeras u uzvratnoj utakmici playoffa Lige prvaka na svom Petrovsky... http://t.co/nsJvtMn2uv
",Poz
"#Madraci – akcija: Madraci – Do 25% popusta na madrace + besplatna dostava! Kroz čitav mjesec… http://t.co/p9vXgl8DKU
",Poz
"#Orsay – nagradna igra: Orsay – Možeš li zamisliti godinu dana bezbrižne i besplatne kupovine… http://t.co/VQXRmEGcDG
",Poz
"Isto tako, soda bikarbona i Gastal su zakon! Blago vama ako nemate problema sa žgaravicom.
",Poz
"Konačno stižu ljepši dani, idealni za boravak u prirodi! http://t.co/W592yQVT
",Poz
"Bravo naši! Hrvatska hokej repka otvorila turnir Divizije IIA pobjedom nad Australijom. Danas je na redu Španjolska!
",Poz
"Pozdrav raji iz Omiša! Sve fotke od sinoć su dobrodošle :) http://t.co/qx6hno64OI
",Poz
"Dalmacijo od kamena, jedna smo duša, jedan smo glas
",Poz
"@edmheaven slazem se u potpunosti! sutra samo hrabro
",Poz
"Danas nema sretnije od mene...
",Poz
"Prehrana je važna za pravilno funkcioniranje organizma, pa samim time i za zdravlje kose. Spriječite ćelavost … http://t.co/Y6AuaLkNEt
",Poz
"#onokad ti neko uljepša dan, pa imaš osmijeh na licu i ništa ne moraš da pričaš :)
",Poz
"Dragi ZOO CITYJEVCI, od srca vam svima želimo sretnu i uspješnu Novu godinu i puno divnih trenutaka s vašim... http://t.co/V1qWI8ZEjc
",Poz
"Ovo je presavršeno!!! Tko bi htio ovako nešto u svom domu? :) http://t.co/Qeb7vXhPWB
",Poz
"CAFE CINEMA svim posjetiteljima želi Sretan Božić i ugodne novogodišnje praznike! ;-D  MOJ-FILM, izbor za... http://t.co/Cfb0kn7E
",Poz
"@ivansekol Nadamo se da će prijatelj slati bicikl s nama. Ako naša usluga bude štimala, njegova preporuka će biti najbolji marketing ;)
",Poz
"@dinoilic Hvala ti puno. Nadamo se da će ova nova zaštita uz dostavu pouzećem pomoći da ljudi kupuju bezbrižnije :)
",Poz
"159753-znm te prek fejsa,lijepa,draga,sve naj! voljela bi te upoznat uzivo<3
",Poz
"Dođite na dodjelu dnevnih #CUC2013 nagrada u dvoranu Tomislav 2 i osvojite vrijedan poklon :)
",Poz
"Ljepše ne može: pridružite nam se 13. srpnja na 6-dnevnom putovanju u jednu od najljepših svjetskih prijestolnica.... http://t.co/rqedLuzM4p
",Poz
"Sretan Božić, dragi moji putnici, svi koji to jeste, koji ćete biti ili koji ćete nas pratiti na fejsu i s nama... http://t.co/TtryQAfdV0
",Poz
"Josipović postao politički fighter http://t.co/HJgUCeQtas odlicna analiza by @MSajatovic
",Poz
"NIKON COOLPIX L310 Black Svestrani fotoaparat  COOLPIX L310 omogućuje vam snimanje života s bilo koje udaljenosti. http://t.co/bQSZdqJH64
",Poz
"Vjenčanje Monika i Ivan 09 08 2013 Največi, najduži i najveseliji Zagorski cug http://t.co/uDO1IkDjW9
",Poz
"...počinje navijačko ludilo! naučite novi navijački hit „Opijen tribinama“ Zaprešić boys - Opijen tribinama: http://t.co/fPBO21geBb
",Poz
"love & respect: @Libar_St odnio 2. nagradu žirija na jučer završenom 53. Splitskom festivalu zabavne glazbe!
",Poz
"Da nam je više muzike, a manje politike - sretan Svjetski dan muzike! http://t.co/WN0U7sxIfy
",Poz
"Danas u vipu WIN WIN Nica vs. Gnegap ========== Ovdje očekujem pobjedu za domaćina. Jer Nica je izgradila novi... http://t.co/oEvv31v8Ql
",Poz
"Bez obzira gdje ste i tko ste, nikad nije kasno da budete ono što bi željeli biti. Možda to postanete baš danas! Dobro jutro:)
",Poz
"Mnoge zaruke završe sretno, a neke i brakom. Dobro vam jutro!!
",Poz
"Državni tajnici idu u povijest, svakom ministru po samo jedan pomoćnik. Aleluja!
",Poz
"@Goonerette_7 pa većina voća ti i jeste slatko...još kažu da je zdravije
",Poz
"@Goonerette_7 aj sretno ti...znam par likova se medicine i kod nas u Sarajevu, ko to riješi, riješio je fax...bar tako kažu
",Poz
"Go Kolakušić, go! http://t.co/jmAZbLVJi8
",Poz
"Sretna vam kineska Nova godina! I upozorenje: ako ste se zaželjeli kineske hrane, provjerite radi li vaš omiljeni restoran danas :)
",Poz
"@SrkiPuhalo USA-u kojoj moc odlicnog sporta nadjaca nekolicinu glupih.Ziva istina:) Sve u sjeni jedne dobre #NBA tekme! #casnapionirska
",Poz
"Mojoj teta Seki koja se uvijek trudila da ja 'pronadjem'novcic u cesnici i svim drugim prijateljima i ljudima Sretan Badnjak i cestit Bozic!
",Poz
"UŽIVO: Gotovina i Markač stižu kući, sprema se golemi doček na Trgu bana Jelačića http://t.co/Dm73CkOq
",Poz
"Ovih sedam ljekovitih biljaka će vam olakšati disanje http://t.co/Wq0tymqZBE
",Poz
"Odlične vijesti iz Brazila. Hrvatska izbjegla nogometne velesile! http://t.co/anssRBIbAA
",Poz
"@VladimirPilepic Hvala jos jednom, svaka povratna informacija neprocjenjiva... Btb back :)
",Poz
"Naša ljubav prema Bogu vidi se u našoj ljubavi prema drugima. ¦ - pokušajmo danas biti bolji ...
",Poz
"Danas smo na Drugom (HTV) u 15:40. Imamo prilog o sjajnom navigacijskom softveru za pametne telefone koji je napravljen u Hrvatskoj...
",Poz
"Vratilo se sunce! Nadajmo se na duže. Mi smo pravo mjesto za rješavanje smrznutih automobila radi duge zime :) http://t.co/QHdMynmyPz
",Poz
"Sretan i blagoslovljen Božić želi Vam ekipa ZagrebKulta!
",Poz
"Ukoliko ste nakitili bor, ukrasili balkone i terase, odvedite svoje mališane u grad Djeda Mraza na Cvjetnom trgu. Naravno, ako još niste.
",Poz
"Večeras u 20h u ZKM-u odlična predstava ""Revizor""!
",Poz
"Imamo zadovoljstvo vam prestaviti novo u ponudi: GigabyteCommunications Inc. i njihov brand pametnih telefona... http://t.co/ZD2uZs80
",Poz
"#onokad je 9 sati, a ti lezis u krevetu. milina. Dobro jutro! #prvasmjena
",Poz
"@DomagojPa sviđa mi se :) btw. možda, ali samo možda ti stigne već sutra. /cc @drpetric /bcc? @vikot_hr @netokracija
",Poz
"Izvrstan članak, potvrđujem iz prve ruke - Terrible Mgmt Technique That Cost Microsoft Its Creativity, Forbes http://t.co/IqJ8rrMN
",Poz
"Ako znate dobre iPhone ili Android programere, što im ne bi preporučili da mi se jave? U potrazi smo…
",Poz
"Predivno uređen stan s muškim detaljima http://t.co/1oZoU33I5u
",Poz
"@visnjakljajic Kobasice su naš najjači adut..:) Slobodno navratite..:)
",Poz
"Nenad Trajkovski #MVP ponovo u svom elementu. Ne propustite njegovo predavanje na #MobilityDay konferenciji! http://t.co/KxMlPw3Zhk
",Poz
"Dobro jutro! Ne preskačite doručak jer uz obilni doručak se lakše mršavi, lakše se radi i manje ste gladni tokom... http://t.co/KjlQXL4lbV
",Poz
"Dobro jutro <3   Neispavani ste od sinoćnjeg izlaska? :)  Kako si pomoći? Kofein će vam pomoći u vraćanju... http://t.co/joS43wg9qe
",Poz
"malo mašte i naš dom postaje prava božićna bajka... http://t.co/RIL7kpR3
",Poz
"@milicity sreca je u malim (i tockastim) stvarima :))
",Poz
"@AntoNio_0708  @VladaRH @ddakki Čista ko suza! :) http://t.co/UGCtckcdVO Ovaj foto je inače nastao još sinoć, kao da smo znali što će reći!
",Poz
"maksim mrvica je rasturio klavir sinoć, a ovdje su i fotkice: https://t.co/KWpTgPOd
",Poz
"nas DOP projekt pohvaljen + dobio zeleno svjetlo ta sve daljnje faze!!! Yessss
",Poz
"Dragi Dino, sretan ti rođendan ... nadamo se da gore negdje spremaš feštu!... http://t.co/tvRcPz7x
",Poz
"Preuzela me, šta sad. http://t.co/xlEWTjjcHc via @youtube
",Poz
"Topli tus, caj i dekica ASAP potrebni!
",Poz
"Nedjelja je mi je za spavanje, ne uzimajte mi to...
",Poz
"Te taxi tarife su show. Ne kuzim fakat...
",Poz
"Danas se jako isplatilo ostati duze na poslu, na vratima sam srela dostavljaca s posebnim poklonom!… http://t.co/cy8QW5KfRG
",Poz
"Negdje kroz pricu shvatile smo da ce ti samo ljudi kojima je istinski stalo do tebe ukazati na stvari koje mozda treba mijenjati...
",Poz
"@KJankulovski ne odricem se te ljepote da ih listam, satima biram nove knjige u knjizari i sa svakom osjetim onaj divni miris papira...
",Poz
"Ona je uvijek u pravu.
",Poz
"Matematika je bas jako zgodna stvar kad se nesto treba dijeliti. Svatko ima svoju racunicu!
",Poz
"Jebeno sam ucinkovita. I ne, uopce se ne hvalim, realna sam. Tocka.
",Poz
"Polako mi se vraca iz guzice u glavu da se tako izrazim koliko zapravo volim izlazske! Big come back tonight!
",Poz
"@antischa da ne povjerujes :p
",Poz
"Izadji iz okvira. Alfa i omega svega...
",Poz
"Svi ti lijepi ljudi ;)
",Poz
"Uz Natalie otplovila u neki drugi grad i vrijeme...Predivan koncert! http://t.co/BTDG8wvHq2
",Poz
"To nije ni plava kosa, nego bijela. Dodaj tome napuhanost i dobijes nesto profinjeniju zg varijantu Peggy Bundy ;)
",Poz
"Obecajem samoj sebi da cu se sutra manje zivcirati!
",Poz
"@KJankulovski možda samo bolje biraš bitke. Čitaj: ISKUSTVO. Do duše, sutra je novi dan ;)
",Poz
"@elvismehmedovic pa dobro da si se sjetio :p
",Poz
"Postovanje zasluzujes primjerom i radom, kada ga osjetis onda znas da si napravio nesto kako treba.
",Poz
"Kljuc za produktivan dan je da te svi puste na miru.
",Poz
"Juha od bundeve u Good Foodu je bas #win, fina i zasitna.
",Poz
"Znate one frikove koji cuvaju ulaznice s koncerata i ostalih mjesta? Ja sam nasla svoju iz Disneylanda <3 http://t.co/WPgXA3gHS2
",Poz
"Pošto mi je sutra slobodan dan, počastit ću se večeras s jednom epizodom @DanceMoms
",Poz
"@korniv @cyberkoza Iso, kak ste lude, još da vam neki manijaci dođu jer znaju gdje ste. Ipak ste vas dvije tv ličnosti :p
",Poz
"Moja lijenost je samo moja i neka mi je nitko ne pokusava oduzeti.
",Poz
"kod FB-a volim što je vizualan pa po noći mogu gledati stare fotke i smijat se.
",Poz
"@abiscan Ne danas! Moraš to gledati.
",Poz
"Google doodle danas u cast Gaudija. E pa sretan rodjendan.
",Poz
"Za vikend cu blokirati sve vas koji ste na moru. Salim se. Necu. Zadavit cu vas :p
",Poz
"@azavada zaboravili ste nešto javiti svojim novinarima. ccc
",Poz
"@AnaBalentovic Ta ljubav prema punku pocela je s Hladnim pivom i pjesmom Mlohava cuna. Sjecam se.
",Poz
"@AnaBalentovic A tu mi je Srdjan. Ja mislila joga. Puse pankerima ;)
",Poz
"@hkresic Ali je rekao da će na sljedećim izborima Hrvatska dodatno poplaviti! Wo-ho! :P
",Poz
"Sretan svjetski dan nepušenja svima koji slave!
",Poz
"Zapravo je inicijativa @uimeobitelji i njezin referendum pomogao da se podigne svijest o vaznosti legalizacije istospolnih brakova. Bravo!
",Poz
"Sretna norijada, svima koji slave!
",Poz
"Nisam ga ja radila pa je valjda zato i dobar #mojito http://t.co/QFu5MTNLt6
",Poz
"@jelincic Dođi na posao da vidiš što je napeto :p
",Poz
"Uopce se necu stresirati sto mi je zavrsio godisnji. Samo cu ugasiti tv kad krene prilog o moru, a sve vas koji ste tamo - blokirati.
",Poz
"Stimac je poput ministra kojeg nikada nismo imali. Za svoje pogreske, iz moralnih razloga, ponudio je ostavku. Rekao je nesto pametno :O
",Poz
"Na SP-u cu navijati za susjednu i prijateljsku BIH
",Poz
"@drpetric Uuu. Sviđa mi se. Veliki je odličan, ali ipak prevelik.
",Poz
"Jeftini ce iPhone, prema mojoj procjeni, kostati 5000kn kod nas. Bas super.
",Poz
"Pošto mi je sutra slobodan dan, počastit ću se večeras s jednom epizodom @DanceMoms
",Poz
"@Alehandrinja Sigurna sam da je prekrasno! Sutra se bacam u zesce nagovaranje! ;)
",Poz
"Prvo crkavanje akumulatora u zivotu <3
",Poz
"Danas sam looda. Priuštila si ćevape i kolu.
",Poz
"@cyberkoza Mozda ti ipak bude sretan. Pritom mislim na rezultate referenduma. I sve pohvale za tekst o komentarima na portalima.
",Poz
"Ja najvise volim na #HTV kad svaki kadar u prilogu ima drugaciji format #NU2
",Poz
"@JuricNovaTV Za zabavni vecer. I mozda djecu poducit kako nesto izraditi svojom rukom. Nista vise od toga.
",Poz
"Svaki put kad Leo Messi osvoji zlatnu kopacku i slicne nagrade, ne mogu se nacuditi kako se smijesno oblaci. Pozitiva lik.
",Poz
"31.12. Pamtim samo sretne dane.
",Poz
"Sretan Božić! @Alehandrinja @pJrobot @in_Fuzija @npredojevic @ne_mirka
",Poz
"Tkogod da je ubo 131 mil kn na Eurojackpotu prilicna je faca. Al necu ni ja bit za bacit kad sutra uzmem 80 mil na Hrv. lutriji #super7
",Poz
"Predložit ću sutra reporters peace o #super7
",Poz
"@azavada Tako je. Pohvalit cu te za 7 priloga sutra ;) I predlozit za skori lajv! ????
",Poz
"@azavada Pogledala! Super mi je ideja - sve je krenulo prije 10 godina iz ovakve studentske sobe. I bome si se potrudio oko izjava.
",Poz
"Svud oko mene su dišale rože i bil je rascveteni maj... :nije kiša:
",Poz
"Jedan obljetničarski #strip - Bila je to luda godina... http://t.co/xrQhxF3A33
",Poz
"Istina oslobađa... #strip http://t.co/U1T1p4XpVm
",Poz
"Ljubav je u tisuću boja! #strip http://t.co/XZ0x7cIecu
",Poz
"U Zagrebu se napokon može rentati bajk od naših frendova @nextbikeCroatia
",Poz
"Brokula&Ž proglašen je najboljim start-upom hrvatskog zelenog gospodarstva http://t.co/hzcLB09euf
",Poz
"Sanjajte o zvijezdama, ali ne zaboravite paziti i naš dom, planet Zemlju, čiji dan danas obilježavamo #strip http://t.co/cQhSm310Hs
",Poz
"Drage naše, sretan vam Dan žena! http://t.co/QiF4Hw4eVK
",Poz
"Čovjek treba imati cilj u životu... http://t.co/ztgG5Dnw
",Poz
"Treba biti zahvalan na svemu što imaš... http://t.co/QOKGRUr0
",Poz
"Radostan Božić žele vam Brokula i Ž (koji leti oko jelke i nije mu se dalo fotkati). http://t.co/yUdJs7hw
",Poz
"Reci ono što misliš i čini to stalno... http://t.co/wOlGOu6H
",Poz
"Gaće na sunce! Nemoj se sramiti, pokaži svima svoju novu Brokula&Ž robicu! http://t.co/ISAXSuZO
",Poz
"Ako osjećaš leptiriće u želucu, to je znak da si zaljubljen... http://t.co/GIUMLJ26
",Poz
"Radi samo ono što nitko prije tebe nije napravio... http://t.co/lOYYdBCn
",Poz
"Svaku stvar obavi na vrijeme... http://t.co/vgfDHDDd
",Poz
"Čista savjest je znak dobrog života... http://t.co/ijwx07NI
",Poz
"Nije u novcima sve... http://t.co/KWoQnV9H
",Poz
"Uvijek u životu propitkuj sve... http://t.co/q2DqM5Ox
",Poz
"Upamti da je svatko različit... http://t.co/AdPRgfSd
",Poz
"Živi tako da ti svaki trenutak bude obasjan suncem... http://t.co/s4jFnL44
",Poz
"Ne brini o budućnosti... http://t.co/jXBwouq8
",Poz
"Kod nas 3 dana rođendana:) Za sve koji danas nisu stigli doći, popust smo produljili do subote! http://t.co/A2mYaOil7V
",Poz
"#strip Slavimo prvi rođendan... http://t.co/ZiPWObptY7
",Poz
"@pearsawfly hvala, morski motivi su uvijek u modi ;)
",Poz
"Sivamo, crtamo i dijelimo slinceke u City centru one West s Bija baja buf. Cijeli vikend http://t.co/ZyWM7CYqvC
",Poz
"Zabavan vikend želimo :) #strip Svaki korak u prirodi čini te zdravijim osim... http://t.co/tmJRdghhay
",Poz
"@pearsawfly hvala Marija :)
",Poz
"@robi052 to je od uzbuđenja ;-) koje poruke si dobio?
",Poz
"@pearsawfly hvala Marija :)
",Poz
"Brokula: Uzmi sve što ti život pruža Ž: Pogotovo ako je zabranjeno #BrokulaZporuka http://t.co/p58qW7uVdQ
",Poz
"Smiješak? Nema problema http://t.co/4cMXzBKY4w
",Poz
"Brokula: Sreća prati hrabre Ž: Sreća je špijun #BrokulaZporuka http://t.co/hsNrq0HNUc
",Poz
"@mopsron za sada se fokusiramo na odjeću za ljude, ali hvala na prijedlogu ;)
",Poz
"Danas smo Petrovoj rađaonici donirali 500 benkica! http://t.co/O1995iI5np
",Poz
"Brokula: Kad si mlad možeš što hoćeš Ž: Kad si star možeš žaliti što si htio #BrokulaZporuka http://t.co/qAtRznTkfz
",Poz
"Ne vjerujem u kraj...samo u novi početak! Hvala vam svima na nezaboravnim godinama. Ja sam sretan… http://t.co/r4nxfVeyiP
",Poz
"@cosicii Lea je čudo u svakom smislu te riječi ?? ljudski dijamant
",Poz
"Stavio bi je u kavu umjesto šećera! #Gea http://t.co/Ztrr0fI9Q0
",Poz
"@hamzicsven @AntenaZgb prvi put je najslađe kažu.. ;) bila mi je čast
",Poz
"Brijem da cu poletjeti..star trak @AntenaZgb http://t.co/lJShIBORF9
",Poz
"Decko s dva soma u dzepu! Rolamo mixer na @AntenaZgb za 3 min!!!! Sretnoooo http://t.co/ow7ki95C7L
",Poz
"@PojeMario svaka ti dala kad to zoves pjevanjem ;) @DarkoJuranovic ovo je tek pocetak buraz!!
",Poz
"Napokon smo vani! hvala mom bratu @DarkoJuranovic i kuleru @KooladeKoolade D'Knock & Wolf - Ti Nisi Ta (Audio) http://t.co/uPR4l1sUWB
",Poz
"Slusa se mix od @djcarlito i dan postaje sve ugodniji #breakdanceparty
",Poz
"@MyBuddyMoose sretan put gdje god išli! Još sam pod dojmom svirke u Garaži, stvarno ste posebna ekipa. Pozdrav! #hrt3 #garaza #americana
",Poz
"@Milinkovic_Alex super momak..samo rođen u doba vladavine Messija. Njegov najveći gaf..
",Poz
"“@AntenaZgb: Ovi momci bolji su i od Gangnam Stylea! Slažete se? http://t.co/P4UOrl0n” plakanje od smijeha
",Poz
"Bas sam posebno neopisivo sretan sto je ""Neopisivo"" napokon vani. Hvala @ninabadric7 i gospodinu @DarkoJuranovic na tom pravom zvuku.
",Poz
"Danas sam skoro zaboravio na twitter koliko mi je jeben dan bio #stovisetogapliz!
",Poz
"@MasaMeklav @ivanamiseric obecanje ludom radovanje..al jedva cekam Maso mackoooo
",Poz
"@VladoGeorgiev bez takvih šuga od dana ne bi bilo tvojih čuda od pjesama. Zahvali se danu kralju. Pozdrav iz Zga!
",Poz
"@IvanaMiseric @masameklav @antenazgb @damirkedzo o njihovom talentu nema govora ni debate..moj naklon
",Poz
"@IvanaMiseric ali pored Sean Connerya nitko nema sanse :) ni James Bond
",Poz
"Kad je program predobar. Rijetko ali događa se. #selenagomez #pepeljuga http://t.co/9kUdXGI0
",Poz
"@rankovucinic @jasamawesome apsolutno najsvijetlija točka nemilog događaja je taj izvještaj! :) #nijesvakozlozazlo
",Poz
